"source","cleaned_text"
"unknown","ruth myers is a fourth-year ph.d. candidate and graduate teaching assistant at the university of georgia. her research interests include contemporary women's writing, african american literature, afrofuturism, and speculative fiction. ruth obtained her master's degree in english literature at west chester university in west chester, pennsylvania, where she graduated with honors. she has presented her research at several national and regional conferences."
"unknown","n/a"
"unknown","n/a"
"unknown","kelsey mcqueen is a third-year phd candidate in park hall, a graduate school research assistant, and a first-year writing instructor. kelsey specializes in nineteenth-century american literature. her current research focuses on the clusters of poetry walt whitman wrote at the end of his life: sands at seventy (1888) and good-bye my fancy (1891). she is interested in the relationship between these late clusters and whitman's seminal drum-taps, as they are contained and arranged in the so-called \"deathbed edition\" of leaves of grass (1891-1892). and she is especially focused on the idea of late style, on how these late clusters of verse define whitman's particular late style. her teaching centers around literatures which emerged from/orbit around the american civil war."
"unknown","n/a"
"unknown","n/a"
"unknown","kristen locke is a first year ma student studying 20th-21st century american poetry. she is also a tutor in the jill and marvin willis writing center. she is currently working on writing her poetry collection \"the art of possession\" and hopes to receive publication by the time she graduates."
"unknown","malia little is a first year ma student studying mid-20th century american literature. she also tutors in the jill and marvin willis writing center and plans on teaching next year in the first year writing program."
"unknown","sayantika mandal completed her mfa in writing from the university of san francisco where she was awarded the jan zivic fellowship. her writing has appeared or is forthcoming in ecobloomspaces anthology, glassworks magazine, southern review of books , indian literature, the citron review, cerebration, feminism in india, times of india , and others. she is currently working on her first novel driftwood. she is the inaugural arts lab fellow from uga's willson center of humanities & arts."
"unknown","n/a"
"unknown","the creative writing program is proud to share that graduate student abhijit sarmah has been named a finalist for the ruth lilly and dorothy sargent rosenberg poetry fellowships. about the ruth lilly and dorothy sargent rosenberg poetry fellowships: the poetry foundation awards five ruth lilly and dorothy sargent rosenberg poetry fellowships annually. perhaps the largest award offered to young poets in the us, the $27,000 prize is intended to support exceptional us poets between 21 and 31 years of age. the fellowships were established in 1989 by the indianapolis philanthropist ruth lilly and expanded in 2013 with a gift from the dorothy sargent rosenberg memorial fund. in 2023, the prize amount was increased from $25,800 to $27,000 for each recipient. primary requirements: · applicants must be at least 21 years of age and no older than 31 years of age as of april 30, 2023. · applicants should be able to demonstrate a commitment to poetry. · applicants must be us citizens or currently reside in the us. link to foundation website here"
"unknown","n/a"
"unknown","n/a"
"unknown","for the second year in a row, uga doctoral student abhijit sarmah is among 12 finalists for the 2024 ruth lilly and dorothy sargent rosenberg poetry fellowships . the five fellowship recipients, who were announced today , will each receive $27,000 and an invitation to publish in poetry magazine . all 12 finalists will receive a stipend to attend a professional development opportunity of their choice. the poetry foundation awards five ruth lilly and dorothy sargent rosenberg poetry fellowships annually. among the largest awards offered to young poets in the us, the prize is intended to support exceptional us poets between 21 and 31 years of age. the fellowships were established in 1989 by the indianapolis philanthropist ruth lilly and expanded in 2013 with a gift from the dorothy sargent rosenberg memorial fund. a uga arts lab graduate fellow and ruth pack scholar, sarmah is working on a hybrid memoir and a poetry collection, tentatively titled potential insurgent . apart from his scholarly and creative work, he volunteers for various events and organizations at uga, and was a selection committee member for backlight student film festival, a planning committee member for the international street festival and social chair for the english graduate organisation. he was awarded a 2024 michael g. moran graduate student award by the department of english at uga. currently, he is serving as the guest editor of poetry for the headlight review (kennesaw state university). abhijit sarmah is a poet and researcher specializing in indigenous literatures. he holds a master of philosophy (mphil.) degree from dibrugarh university, india and is currently pursuing a phd at the university of georgia in athens ga, usa. he is also a uga arts lab graduate fellow (2022-25) and has received such honors as the ruth pack scholarship from the institute of native american studies and michael g. moran graduate student award from the department of english at uga. his work has been published in a range of print and online journals, including poetry , the margins , lunch ticket , glassworks magazine , porter house review , and the lincoln review . sarmah was a finalist for the prestigious ruth lilly and dorothy sargent rosenberg poetry fellowships for two consecutive years (2023 and 2024) and has received nominations for the best of the net and the pushcart prize."
"unknown","n/a"
"unknown","n/a"
"unknown","n/a"
"unknown","the sentimental touring club is an annual reading series by graduate students in the creative writing program. we are truly a sentimental bunch but be warned we are not miserable not miserly with our gifts! on friday, march 29th at 6pm in the graduate reading room, some of us will make you cry; some will make you laugh, but we: abhijit , ellen , erik , o-jeremiah , and maxime shall also make you think and feel by reading from some of our work. our special guests of the night are the prospective students whom we are likely to see their faces, witness their growth and experience greatness for the next five years in this department. in other words, while the event is open to the general audience, we hope the accepted students who are still deciding will think twice, thrice or (what’s the word for five times again?) beyond making an impression, we aim to use this event to build a sustainable community for lovers of art in uga and athens at large!"
"unknown","a first-year phd student at uga, yuliia kabina continues her research in african american literature. as a fulbright grantee she was introduced to black studies and took particular interest in the genre of autobiography and the manifestations of writer’s identity in literary works belonging to various genres. in addition to this, she is interested in cultural and linguistic aspects of colonization and decolonization. her previous research area encompassed literary paradox and its functional transformations throughout time. she paid special attention to the role of paradox in modern and postmodern british and american literature. although yuliia’s research is focused primarily on literature, she is also deeply interested in 20 th -21 st century art, theater, films, music, and their interrelations."
"unknown","emily jacquez (she/her) is an ma student with a particular interest in southern literature and proletariat literature. she received her ba in literature studies from the university of north carolina at asheville and is excited to be here at uga. she will be working in the writing center on campus during her time here."
"unknown","n/a"
"unknown","n/a"
"unknown","kathleen hurlock is a doctoral student in english at the university of georgia. her primary area of study is british women writers from the late eighteenth to early nineteenth century, with a focus on depictions of trauma and its aftermaths. she is also interested in feminist theory and contemporary memoirs about sexual violence. she has presented papers at the british women writers conference, the international conference on romanticism, and the national women's studies association. kathleen teaches both first year writing and women's studies courses."
"unknown","n/a"
"unknown","grace is a second-year ma student in the department of english. her concentration at uga is rhetoric and composition with attention to the rhetoric of health and medicine. she graduated magna cum laude from the university of west georgia in 2022 with a bachelor's of science in psychology with a minor in english literature. she received the uwg english department's award of outstanding literature minor in 2022 and was a uwg ingram scholar from 2019-2022. she spent her first year at uga working in the willis center for writing as a consultant before transitioning to teaching first-year writing."
"unknown","n/a"
"unknown","genevieve arlie (they/she) is a gender/genrefluid mestize californian with hypermobile ehlers-danlos syndrome. their work appears or will soon in annulet, hidden compass, passages north, tupelo quarterly, zoeglossia’s poem of the week, and the poetry foundation archive under the pen name genevieve arlie. for their creative dissertation at uga, a collection of crip poems, they are researching the disabled feminist grotesque of the last hundred years."
"unknown","eden gilley (she/her) is a first-year ma student interested in victorian women's literature and digital media. she graduated summa cum laude from the university of georgia in 2023 with a ba in english and a minor in women's studies. she currently works as a tutor in the jill and marvin willis center for writing."
"unknown","n/a"
"unknown","her poem load-shedding was published in the spring 2024 (issue 28) of glassworks magazine , a publication of ​rowan university's master of arts in writing. check it out on page 26 ! sayantika mandal completed her mfa in writing from the university of san francisco where she was awarded the jan zivic fellowship. her writing has appeared or is forthcoming in ecobloomspaces anthology, glassworks magazine, southern review of books, indian literature, the citron review, cerebration, feminism in india, times of india, and others. she is currently working on her first novel driftwood. she is the inaugural arts lab fellow from uga's willson center of humanities & arts."
"unknown","english department professor aruni kashyap and english ph.d. student sayantika mandal are among the first recipients of the brand new arts lab fellowship. a total of two faculty fellowships and two graduate student fellowships were awarded this round. the arts lab fellowship program is a multi-year initiative designed to enhance research, practice, and community engagement in the arts. \"i am very grateful to the wilson centre for granting me this fellowship and supporting my project that seeks to understand the nightmare that is going on in the world's largest democracy, which is also an indispensable ally of the u.s.,\" said professor kashyap of the award. the arts lab fellowship program was spearheaded by the university of georgia arts council and funded by the office of the provost, the office of research, graduate school, franklin college of arts and sciences, and the willson center for humanities and arts. see here for more information about this initiative ."
"unknown","holly haworth's essays and reporting appear in the new york times magazine, orion, oxford american, literary hub, the bitter southerner, lapham's quarterly, nautilus, sierra, terrain.org , the utne reader, virginia quarterly review, and at the on being radio program blog. her poetry has appeared at southern humanities review and been anthologized in a literary field guide to southern appalachia (uga press), edited by rose mclarney and laura-gray street. she wrote the accompanying essay for jeff rich's collection of photographs, watershed: the tennessee river (fall line press). her essay \"a return to feeling\" appears in the solastalgia: an anthology of emotion in a disappearing world (uva press). her forthcoming book this resounding world: a field guide to listening (bloomsbury) received a robert b. silvers foundation grant for works in progress. her first collection of poems, the way the moon was published by mercer university press in august 2024 and has been nominated for the weatherford award. haworth received her mfa from hollins university, where she was a jackson fellow. she is a recipient of the middlebury fellowship in environmental journalism. she has been nominated twice for a pushcart prize. her work has been listed as notable in the best american travel writing and included in the best american science and nature writing."
"unknown","n/a"
"unknown","braiden ellis is a fiction writer who grew up in oklahoma and moved to georgia in 2019. he is a doctoral candidate in the english department at uga. as an undergraduate student, he studied creative writing and french at georgia college & state university. during his time at gcsu, he was a volunteer creative writing teacher for middle schoolers in the gcsu early college program. he spent the 2023-2024 academic year teaching english to french high school students in the teaching assistant program in france (tapif). braiden is especially interested in southern gothic fiction."
"unknown","n/a"
"unknown","jessica demarco-jacobson (she/her) is an ma student who researches 19th-century women writers' involvement in the risorgimento, the italian unification movement. she hopes to one day return to italy–or \"the mother country,\" as christina rossetti called it–and spend the rest of her days whimsically writing about the human condition."
"unknown","chelsea l cobb is currently a creative writing ph.d. candidate, graduate teaching assistant, and writing center consultant at the university of georgia. her writing has won the margaret harvin wilson writing award and was nominated as a finalist at the agnes scott writers’ festival. her writings can be found in stillpoint literary magazine , the spectacle , rappahannock review , gulf coast magazine , and elsewhere."
"unknown","n/a"
"unknown","erik b. brown (he/they) is a poet, writing instructor, and phd student at the university of georgia. erik’s current research and writing includes (but not exhaustively) documentary poetry, queer theory, and surrealism. erik’s current creative project is a poetry manuscript that documents the homelessness epidemic in coastal california through google maps street view and explores the troubles of surveillance, representation, and desire. erik’s poetry was chosen as a semi-finalist for the 2022 red wheelbarrow poetry prize. in addition to their academic and creative endeavors, erik served as the digital editor for gulf coast: a journal of literature & fine arts and has nearly a decade of experience working in nonprofit fundraising and marketing."
"unknown","n/a"
"unknown","n/a"
"unknown","colin bishoff is a phd student in creative writing and first-year writing instructor at the university of georgia. he holds a ba in english/creative writing from the university of georgia and an mfa in fiction from georgia college & state university. while his creative work explores his experiences of growing up in the religious south, his critical work is grounded in media and adaptation theory. before beginning his graduate studies, colin taught english as a foreign language in the south korean public school system for four years."
"unknown","tina borah is a graduate student in the department of english. her focus areas include postcolonial studies, migration literature, ecocriticism, third culture theory, narratives, and literature from the northeastern periphery of the indian nation-state. she is also a teaching assistant teaching first year writing to undergraduate students at uga. she has also taught previously as an assistant professor (ad-hoc), at shaheed bhagat singh college, the university of delhi in the department of english. she has received her b.a with honours and m.a from the university of delhi, in new delhi, india. she specializes in migration studies and third culture theory with a special emphasis on the idea of home from a post-diasporic sensibility especially focussing on immigrant narratives from the 'northeast' of india."
"unknown","n/a"
"unknown","n/a"
"unknown","n/a"
"unknown","daniel barnum writes poems and essays, and translates from the swedish. their work has appeared in the iowa review , guernica , bat city review , muzzle , the offing , and elsewhere, has been featured in the best new poets series, and named as notable in the best american essays. they have received fellowship and grant support from the stadler center for poetry & literary arts, the philadelphia office of arts, culture, & the creative economy, and the sewanee writers' conference. names for animals , their debut chapbook, was the 2020 recipient of seven kitchen press' robin becker prize, and went on to win the jean pedrick chapbook prize from the new england poetry club in 2022. their full-length manuscript, true crime , has been a finalist for book prizes with yesyes books, barrow street press, and the national poetry series. a first-generation, non-traditional college student, daniel completed their ba in english: film & televisual studies at bucknell university, and pursued coursework in literature & translation studies at uppsala university in sweden. they hold an mfa in creative writing from the ohio state university, where they were a presidential fellow. they have served in editorial roles at west branch , the journal , and poetry online . at uga, they are a phd student and an instructor in the first year writing program. in addition to creative writing, their research interests include medieval studies and art history. they were born and raised in new england, and moved to athens after a decade in the people's republic of philadelphia."
"unknown","creative writing program graduate student, holly haworth has won the prestigious 2023 robert b. silvers foundation grant for her upcoming book. the robert b. silvers foundation is a charitable trust established at the bequest of the late robert b. silvers, a founding editor of the new york review of books, with the aim of supporting writers in the fields of long-form literary and art criticism, the intellectual essay, political analysis, and social reportage. for more information, visit https://silversfoundation.org/ holly haworth's book, this resounding world: a field guide to listening, forthcoming from bloomsbury, is a work of lyrical environmental nonfiction that explores how we can better listen in this time of crisis and the unfolding sixth mass extinction. holly haworth is an essayist and reporter who writes at the intersection of ecology, history, science, spirituality, technology, and culture. her essays have appeared in the new york times magazine , orion , literary hub , lapham's quarterly , oxford american , the on being radio program blog, and elsewhere. they have been included in the best american science and nature writing and listed as notable in the best american travel writing . read more about holly here"
"unknown","saurabh anand (सौरभ आनंद) is a rhetoric and composition studies ph.d. student. trained as a tesol/applied linguistic scholar, he has taught german and english in india and the united states, and for his research centers on transnational and multilingual writing programs administration and practices, the national council of teachers of english awarded him the 2-24 lgbtqia+ advocacy & leadership award and the international writing center association honored him the 2023 future leader award recipient . in 2024, he received of the 2024 daad (german academic exchange service) grant to research in the german writing center context. the english journal, the writing center journal, the peitho journal, the praxis writing center journal, the community literacy journal, the modern language association, and organizations such as georgia tesol have supported his work."
"unknown","n/a"
"unknown","a graduate of spelman college (b.a. english, 2019) with a concentration in black cultural studies, chanara andrews-bickers is a doctoral candidate in the english department. she serves as assistant director of the willis center for writing and president of uga's graduate and professional scholars (gaps). chanara is interested in contemporary african american literature and culture, and has earned a graduate certificate in the institute for african american studies. her research examines the centrality of care in black women's reading and writing communities."
"unknown","holly haworth released her first collection of poetry, the way the moon in august, with mercer university press. it has been nominated for a weatherford award. her essay \"the greatest shortcut\" was published in orion magazine's summer issue, swimming lessons: staying afloat in our flooded future . she published her latest essay, \"woman in the woods,\" at the bitter southerner . you can read an interview with her here: mercer university press: writing matters interview with holly haworth review by: rebecca gayle howell, author of render / an apocalypse and american purgatory - july 10, 2024 \"holly haworth's the way the moon shares its being with the moon itself, and the poems know what the moon knows: that the light we shine is never ours alone. each new line break, breath, and page takes me further into the truth that even the smallest of us, and the most hurting, carry the whole earth within. or, as the poet writes, 'love is not born once but must / give birth to itself again & again.' this astonishing debut lives in my heart next to louise glück's the wild iris and cd wright's casting deep shade. haworth has given us transformation, a true work of art.\" review by: g.c. waldrep, author of the earliest witnesses - july 10, 2024 \"holly haworth's collection is a gorgeous recital of 'clear-throated singing,' a hymn to and for a creation that has not yet (despite humankind's best intentions) been divested of the numinous. what does one do when a place becomes 'everything i needed?' one needs more, and better; differently, and in present tense. the sumptuous poems record the fulfillment and enlargement of a desire that is both satiated by and reflected urgently in the observed world, the all that is not-i, the not-self. their opulence gleams and rings in the 'cast-iron night.'\" review by: anne haven mcdonnell, author of breath on a coal and recipient of a 2023 nea literature fellowship in creative writing - july 10, 2024 \"in holly haworth's debut book of poems, the speaker whispers, 'i am abandoned to the land.' and this quiet abandonment allows multitudes of beings of the blue ridge mountains to shimmer and speak. i trust haworth's earned bodily intimacy, with her 'basketsful of nettle / armsful of fennel,' the lived knowing, the sorrowful and ecstatic inside these poems. i want to read these lyric spells by candlelight, by moonlight: slip from human habit and disperse into this enchanted, tangled wild place.\" review by: abraham smith, author of insomniac sentinel and dear weirdo - july 10, 2024 \"the way the moon spellbinds. the poems yearn. and yodel. the poems see. and pine. together we wander with haworth over her homeland loams. somewhere dorothy wordsworth keeps time with an apple-switch while dock boggs sings like a coyote full of rabbit and rain. haworth gifts us nothing short of the sublime. i had to sit while reading these poems because they floored me. i had to stand and do a little dance because haworth's music would not let my knees keep still. such is the fecund gambol you are in for, dear reader. and i have a mind to plant each and all of her heirloom words. and i'll be hoping for a rhubarb the size of a cathedral. let's all meet there soon. next full moon.\""
"unknown","o-jeremiah agbaakin holds a law degree from the university of ibadan, nigeria and an mfa at the university of mississippi. he is the author of the sign of the ram (apbf/akashic books, 2023), selected by kwame dawes and chris abani for the new generation african poets chapbook series. his poems are published/forthcoming in kenyon review, poetry magazine, harvard university’s transition magazine, poetry daily , poetry society of america, and elsewhere. a member of the unserious collective , he’s the recipient of scholarship, fellowship, and support from good hart artist residency, mass moca (massachusetts museum of contemporary art) residency, bread loaf, key west literary seminar, and tin house; as well as second place winner of the grist journal contest, finalist of quarterly west poetry contest, chad walsh chapbook series, black warrior review contest, and sillerman first book prize for african poets. he presently serves as an associate editor of ironhorse literary review , the poetry editor of yaba left review ; and is a doctoral student of creative writing at university of georgia."
"unknown","mounawar abbouchi (she/her) is a phd student focusing on late medieval literature. she is from beirut, lebanon where she did her undergraduate studies in english literature. she came to uga in 2013 on a fulbright scholarship to persue an ma in comparative literature. her thesis was an edition and translation of \" yde et olive \", a thirteenth-century chanson de geste . this was the first translation of the poem into english and was published in medieval feminist forum in 2018. she returned to uga to begin a phd program in 2021. mounawar has over eight years of teaching experience. she has taught english and world literatures, college composition, esl, and elementary french. she has also worked as a writing consultant at the willis center for writing, and works regularly with the uga at oxford program. when she is not busy looking at old books, she is probably cooking/baking, taking a nature walk, or practicing martial arts."
"unknown","“the english department at the university of georgia provided a place for me to develop a faculty for critical analysis. courses in park hall with maggie zurawski, leanne howe, roxanne eberle, barbara mccaskill and more were always rich and eye-opening. in my current position as press secretary for senator reverend raphael warnock, i help to manage day to day press operations, working with georgia’s incredible press corps and helping to communicate the senator’s efforts to expand access to health care, protect voting rights and secure long-awaited covid relief for our state. it is a blessing to work for a senator who has an undying commitment to public service and to serving all the people of this state. as a pastor, he also understands the weight of words: their power and their vital importance in our march towards what king calls the beloved community. my affinity for words and for poetry was nurtured as an honors student in the english department at uga. i learned that poets are indispensable for, if nothing else, their ability to show us what our world can be. my entrance into politics was spurned by that very active hope that pushes so many poets to create. without the professors and the hundreds of novels, essays, and poems read during my time at uga, i can say, without a doubt, i would not be where i am today. despite doubts about “where a degree in english can really take you,” the skills i learned as an english major continue to carry me through.\" isabella serves as an account manager for transperfect in atlanta, ga. in this role, she consults both current and prospective clients about language solutions, coordinates project pricing and deadlines, and fosters client relationships. her english major roots serve her daily, helping her craft clear, succinct emails and prepare and lead persuasive client presentations. she maintains her passion for reading by joining her work book club and posting on her book/coffeestagram (@a.well_brewed.literary.life)."
"unknown","rahad abir is a writer from bangladesh. his debut novel bengal hound won the georgia author of the year award for literary fiction. his work has appeared in prairie schooner , witness , the los angeles review , himal southasian , courrier international , the wire , and elsewhere. he has an mfa in fiction from boston university. he is the recipient of the charles pick fellowship at the university of east anglia and the marguerite mcglinn prize for fiction. his work has been translated into french and hindi. currently he is working on a short story collection, which was a finalist for the 2021 miami book fair emerging writer fellowship."
"unknown","currently serving as professor of poetry at the iowa writers' workshop, elizabeth willis’s most recent book is alive: new and selected poems (new york review books, 2015), which was a finalist for the 2016 pulitzer prize in poetry. her other books of poetry include address (wesleyan university press, 2011), recipient of the pen new england/l. l. winship prize for poetry; meteoric flowers (wesleyan university press, 2006); turneresque (burning deck, 2003); the human abstract (penguin, 1995); and second law (avenue b, 1993). she also writes about contemporary poetry and has edited a volume of essays entitled radical vernacular: lorine niedecker and the poetics of place (university of iowa press, 2008). a recent guggenheim fellow, she has held residencies at brown university, the macdowell colony, the ucross foundation, and the centre international de poésie, marseille. her poetry has been translated into french, dutch, polish, and slovak."
"unknown","english majors may earn academic credit for many different kinds of internships. the english department offers engl 4840: internship in literary media for students interested in internships including but not limited to publishing, editing, and arts administration. for students pursuing internships in teaching literature and/or writing at either the college or secondary level, there is engl 4841: internship in teaching and pedagogy. work may include developing curriculum, lecturing, conducting discussion, tutoring students, and helping to assess student work. in engl 4842: internship in technical and professional communication, english majors may earn academic credit for internships in business, technical, scientific, and non-profit venues. engl 4844: internship in library or museum studies is for those interested in interning in libraries or museums. and engl 4845s: college in prison internship gives students the opportunity to work with incarcerated students. all of the internships are available in 1 credit hour versions and 3 credit hour versions. if you have questions about finding and applying for internships, or getting english department credit for the internship you did find, make an appointment with professor lasek-white, english department faculty member and the career and internship coordinator for the humanities: cmlwhite@uga.edu internships are available with the uga press , the ga review , the uga museum of art , uga's writing intensive program , and the marine extension and georgia sea gran t, among many others. students have also interned with a variety of different magazines and small businesses. students are responsible for arranging an internship in conjunction with the internship and career coordinator for the humanities and an on-site internship supervisor. more information on finding internships information on receiving experiential learning credit for your internship. to earn 1 english credit hour for your internship, click here . to earn 3 english credit hours for your internship, click here . along with literature, writing, and creative writing classes, the english department offers several classes each year that can help students develop professional skills. these classes include: engl 3590w: technical and professional communication writing in the professional domains, with an emphasis on research methods, clear and accurate presentation of ideas and data, and computer-mediated communication. generally taught by dr. robinson, dr. alexander, or dr. steger engl 3850s: writing and community study of how writing functions in the formation and maintenance of communities and the role of written communication in addressing community needs and concerns. generally taught by dr. davis engl 3851s: writing for social justice: the prison writing project study of writing as transformative practice in incarcerated education programs and the role that democratic access to higher education plays in self and societal awareness. students collaborate to create open access course materials/scholarship exchange with incarcerated learning communities. generally taught by dr. young engl 4001: careers for english majors a one credit class will build a bridge between all of the skills you have developed during your time at uga and the professional world that awaits you upon graduation. students will research the types of entry-level jobs for which english majors are competitive, explore the role and importance of teamwork in the professional world, and will complete an employment project in which students apply for an actual job. this is a good class for students preparing to graduate or students interested in procuring internships over the summer. generally taught in the spring semester by professor lasek-white engl 4080: language and complex systems introduction to the study and theory of language as it is actually used by people in speech and writing. regional and social language variation and variation in text corpora will both be considered, as will the relationship of language variation to language change. generally taught by dr. kretzschmar engl 4805: editing and publishing students will learn about the publishing industry--including its structure and economics--and will practice some of the varied tasks performed by editors, from copy-editing and critique to thinking about larger issues such as audiences, markets, formats, and media. generally taught by dr. maa but has also been taught by dr. mccaskill and dr. iyengar engl 4826: style: language, genre, cognition study of the patterns of literary style, including language and literary stylistics, genre, and cognition and perception. generally taught by dr. kreuter or dr. kretzschmar engl 4830w: advanced studies in writing advanced study of writing as process and product, focusing on particular discourse situations or kinds of texts. topics might typically be advanced technical communication, academic writing for literary scholars, or text and hypertext. generally taught by dr. king engl 4832w: writing for the web theory and practice of the process of writing for the world wide web. generally taught by dr. davis engl 4837w: digital storytelling an introduction to the study and practice of narrative within digital environments. students will work independently and collaboratively to analyze and create digital stories. at the end of the semester, students will participate in a digital story showcase to share their work with a public audience. generally taught by dr. harding engl 4885: introduction to humanities computing a general introduction to the use of computers in humanistic study. students will be exposed to the theoretical literature of humanities computing and to several specific techniques popular among computing humanists. students will also be expected to generate critical work and to complete a web-based project. generally taught by dr. kretzschmar engl 4892: literature in the archives advanced studies in archival research within the context of literary study. depending on the instructor, the course may concentrate on the original production and circulation of literature, the letters and papers of specific writers, the historical contexts of a literary period, and/or editorial practices. generally taught by dr. camp engl 4912s: writing center theory and practice a survey of important topics in writing center theory, with regular seminar-style discussion of how these theories work in our writing center tutoring practice. generally taught by dr. hallman martini there are several resources available for students who are approaching graduation and thinking about the job market. if you’re unsure of what career you’d like to pursue, or you’re unsure of how to start your job search, make an appointment with professor lasek-white, internship and career coordinator for the humanities: cmlwhite@uga.edu the uga career center has a variety of career resources. two to check out specifically include: arch ready sessions , a series of free workshops hosted by the career center, that cover everything from building your professional brand online, to negotiating salaries, to finding job ads to apply for. the uga mentorship program , which allows uga students to connect with professionals, many of whom are uga alumni, for informational interviews or one-on-one mentoring."
"unknown","every organization and company needs people who can read and write well. if you have ever gone to a museum’s website, or listened to a podcast, or clicked through an email advertising a sale at your favorite store, there was someone like you on the other end creating these examples of successful communication. companies and organizations have stories to tell—to stakeholders, to other businesses, and to the public, and someone majoring or minoring in english has the necessary reading skills, audience awareness skills, argument crafting skills, research skills, and rhetorical sensitivity to thrive in content producing and editing positions. some (though certainly not all) possible career paths include: nonprofit organizations; marketing and public relations; publishing; web content production; and libraries. see the career center's what can i do with a major in english page for more information on where recent english department grads have gotten work after graduation."
"unknown","we offer classes focused on particular genres (fantasy, science fiction, spy novels), classes based in historical periods (like modernism or medievalism), classes focused on particular kinds of writing (epistolary, historical, creative), and more. we offer a range of different creative writing courses, as well as classes on style and writing for the web. we also have classes focused on the way literature interacts with various big ideas and topics, like literature and revolution, literature and the black atlantic, literature and philosophy, and literature and childhood. because the english major is so flexible, many students add it on as a double major. in fact, almost half of our current english majors are double majors. since english majors always have a choice of which classes to take (there are no individual courses that are required), it’s relatively easy to fit your english courses around other required courses."
"unknown",""
"unknown","n/a"
"unknown","do you love to read and write? if so, an english major or minor might be for you! the english major and minor are both quite flexible and complement other disciplines well. our classes focus on discussion, critical and collaborative thinking, and writing and analysis. these skills all help prepare students for a range of different careers. english classes are generally small, so students have the opportunity to really get to know their professors. and english classes are fun!"
"unknown","creative writing program graduate student hannah v warren's full-length debut poetry collection, slaughterhouse for old wives’ tales , with sundress publications is “a visceral collection that is not only read but also felt in the body.” it is available on tuesday, january 30th whereever you buy books! “these fertile poems trace the lineage of hunger from mother to daughter to sister. beginning with an excavation of dinosaurs, warren’s writing explores evolution—where we come from, what we offer, and what is left behind “when we plant our tree bodies.” this is a collection of bones and organs. the line between flesh and earth, human and animal, blurs in its gorgeous, gruesome descriptions. warren weaves language in ways that birth new meaning—“tender gash,” “rotmouth,” “skindamp,” “lung-wide.” slaughterhouse for old wives’ tales will leave you breathless, haunted, and ravenous for more.“ - sundress publications \"hannah v warren’s slaughterhouse for old wives’ tales is a biography of extinctions and a seance with the future. these poems lean deep into the estranged south with its haunted and gorgeous decompositions, folding in difficult intergenerational relationships and unburying what the earth has tucked inside itself. here, the past is excavated. what pretended to be a museum of artificial wildernesses is also a place where something still moves between the bones. the fossilized mythologies that nested in the ribs of history come undone in the elemental intimacy of these poems.\" —traci brimhall, author of come the slumberless to the land of nod \" slaughterhouse for old wives’ tales is a brilliant, beast-toothed page-turner of a collection. here, southern gothic twists into apocalypse, fables are as real as fossils, and the horrors of survival bloom like mushrooms after rain. ‘comfort has never sold you a cure,’ warns warren. ‘do not turn away.’ this haunting, gorgeous book won’t let you. i’ve never read anything quite like it, and i’ll never forget it.\" —catherine pierce, author of danger days \"in her menacing debut, a feral oneiric panic attack, hannah v warren assays to ‘sing wicked & slant / until the world licks you clean again.’ but the world is too rancid with roadkill and rot, gristle and bone of our earthly abattoir, to perform such ablutions. instead, the south and its family anarchies are a visceral mirror to the afterlife inside this one, as the speaker becomes an uncanny daphne, her infirm body overrun by kudzu and witchcraft, venom and clay. where the mesozoic hasn’t ended yet, yet armageddon is already here, no wonder ‘gunpowder makes the heart grow fonder.’\" —andrew zawacki, author of unsun"
"unknown","creative writing program 2019 doctoral graduate jake syersak, a poet and translator, has been awarded a translation grant from the national endowment for the arts, to support his translation from the french of mohammed khaïr-eddine's the unearther . this will be jake's fifth translation of the moroccan writer's work. jake syersak is a poet, translator, and editor. his works of poetry include mantic compost (trembling pillow press 2022) and yield architecture (burnside review books 2018). he has translated four books by moroccan francophone author mohammed khaïr-eddine, most recently proximal morocco (ugly duckling presse, 2023). his first translation, agadir (diálogos press 2020), was nominated for the 2021 national translation award and a subsequent translation, i, caustic (litmus press, 2022), received supported in the form of a pen/heim translation fund grant. he earned his mfa in creative writing from the university of arizona and a phd in english literature and creative writing from the university of georgia. he currently lives in olympia, washington. details about dr. syersak and his project can be found here ."
"unknown","scribner has signed nneoma ike-njoku’s the water house , a “thrilling twist” on the gothic novel. upon acquiring the uk and commonwealth rights, publishing director at scribner sophie missing shared: “ the water house reminded me of a mid-century novel – short, stripped back, stylish – but with a voice and atmosphere that feels entirely fresh and original. i love how it nods to classics like rebecca, jane eyre and the color purple, while confounding expectations with wit and panache. celia might initially bring to mind one of jean rhys’s heroines struggling in the city, but she is eminently capable. nneoma ike-njoku is an incredibly exciting new talent and i’m so thrilled that she has chosen scribner as her uk home.” nneoma ike-njoku is a nigerian writer. she is the recipient of a betty trask award, a macdowell fellowship, and the dga first novel prize for her novel-in-progress, the water house, an excerpt of which was also longlisted for the grindstone international novel prize. she is currently an english & creative writing ph.d. student at the university of georgia, where she received the jane appleby entrance award. she holds an mfa in fiction from cornell university, where she won the james mcconkey award, and has received grants and fellowships from the miles morland foundation, kimbilio, and the millay arts foundation, among others. in 2022, she was commissioned to write an original short story for the newman wetlands center, which will be produced and audio recorded on the app for hiking tours through the site. her short fiction has appeared in winter tangerine , where it won the 2016 prose prize, and elsewhere."
